step,trans_type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest,accountType,isFraud,isFlaggedFraud
9,CASH_IN,140440.07,C994279254,6995392.1,C1493513506,9363168.89,DOMESTIC,0,0
9,CASH_IN,22522.68,C994023653,7574250.82,C1150610696,2022109.53,DOMESTIC,0,0
9,CASH_OUT,416004.45,C630172188,0.0,C956986674,2161098.2,DOMESTIC,0,0
9,CASH_OUT,219469.15,C2053247848,0.0,C728526866,12000000.0,DOMESTIC,0,0
9,CASH_OUT,72542.88,C1809770389,0.0,C1459757869,6248333.6,DOMESTIC,0,0
9,CASH_OUT,161338.7,C1084859808,2187050.02,C1031639563,7341409.9,DOMESTIC,0,0
9,CASH_OUT,170683.04,C160639541,0.0,C2096057945,6075213.59,DOMESTIC,0,0
9,WIRE_IN,136530.46,C110829301,0.0,C248609774,17700000.0,FOREIGN,0,0
9,CASH_OUT,124079.24,C856207859,24656.0,C798678484,5333630.23,DOMESTIC,0,0
9,CASH_IN,81440.93,C984769661,2886963.0,C1092318644,3607597.03,DOMESTIC,0,0
9,CASH_OUT,452269.16,C1487205412,0.0,C1446521801,15600000.0,DOMESTIC,0,0
9,CASH_OUT,118417.04,C1820483974,0.0,C20671747,465481.77,DOMESTIC,0,0
9,CASH_OUT,159726.33,C544496743,0.0,C1623014027,1175545.28,DOMESTIC,0,0
9,CASH_OUT,337611.54,C871336194,0.0,C515132998,5990254.6,DOMESTIC,0,0
9,CASH_OUT,66308.66,C690009155,0.0,C505528357,1572534.57,DOMESTIC,0,0
9,CASH_OUT,488147.39,C2001596983,0.0,C1479450980,4736547.56,DOMESTIC,0,0
9,CASH_OUT,416056.17,C256276704,0.0,C1570076320,1513751.98,DOMESTIC,0,0
9,CASH_OUT,503098.28,C1074884597,10178.0,C719119378,5151941.5,DOMESTIC,0,0
9,CASH_OUT,216415.12,C2139991609,53054.73,C20671747,583898.81,DOMESTIC,0,0
9,CASH_IN,133328.51,C718478884,1068127.7,C365212068,4480659.33,DOMESTIC,0,0
9,CASH_IN,106282.29,C100324249,1333539.19,C1721246982,12300000.0,DOMESTIC,0,0
9,CASH_IN,136507.36,C1645904432,4357765.35,C1802632685,8282076.15,DOMESTIC,0,0
9,WIRE_IN,955234.48,C182259691,0.0,C128870695,15600000.0,FOREIGN,0,0
9,CASH_OUT,116374.01,C1452258428,272965.0,C665576141,18100000.0,DOMESTIC,0,0
9,CASH_OUT,122516.84,C1827484536,933432.53,C1320515149,5482229.21,DOMESTIC,0,0
9,CASH_OUT,399838.64,C1147737531,30972.0,C1286084959,13400000.0,DOMESTIC,0,0
9,CASH_OUT,38356.92,C1028115521,0.0,C503195940,819802.65,DOMESTIC,0,0
9,CASH_IN,318770.73,C2107071589,5003.0,C1922859107,1471536.34,DOMESTIC,0,0
9,CASH_IN,151849.55,C1152378800,80230.0,C1728766751,7763701.54,DOMESTIC,0,0
9,WIRE_OUT,208120.48,C1289001638,0.0,C11003494,16000000.0,FOREIGN,0,0
9,WIRE_OUT,99123.72,C734265581,0.0,C1204684191,7560670.7,FOREIGN,0,0
9,CASH_OUT,336761.5,C1632109989,741148.0,C372017580,5838594.43,DOMESTIC,0,0
9,CASH_OUT,510852.01,C2072596319,0.0,C510508465,1862906.05,DOMESTIC,0,0
9,CASH_IN,111938.8,C1417321243,20817.0,C728885526,623700.51,DOMESTIC,0,0
9,CASH_OUT,98206.71,C1347247859,0.0,C1028574311,5393689.37,DOMESTIC,0,0
9,CASH_OUT,73619.01,C1502050904,0.0,C982891593,2093334.52,DOMESTIC,0,0
9,CASH_OUT,105191.15,C1405869085,0.0,C1636786811,15800000.0,DOMESTIC,0,0
9,CASH_OUT,249814.92,C1334136241,0.0,C451111351,12900000.0,DOMESTIC,0,0
9,CASH_OUT,173551.14,C1714258754,99550.0,C1545454825,5868932.69,DOMESTIC,0,0
9,CASH_IN,281608.8,C1543719430,451113.0,C1590351968,3377979.92,DOMESTIC,0,0
9,CASH_IN,52513.49,C1517662981,1429675.61,C1722141669,1839654.25,DOMESTIC,0,0
9,CASH_IN,125773.72,C1641844398,5365607.08,C1721246982,12200000.0,DOMESTIC,0,0
9,CASH_OUT,115084.97,C543880163,0.0,C1249000159,244094.28,DOMESTIC,0,0
9,CASH_OUT,369552.45,C9509065,0.0,C798678484,5457709.47,DOMESTIC,0,0
9,CASH_OUT,227600.41,C1991915800,0.0,C1031639563,7502748.6,DOMESTIC,0,0
9,CASH_OUT,110094.16,C842676009,0.0,C505528357,1638843.23,DOMESTIC,0,0
9,WIRE_OUT,583064.33,C693416472,0.0,C483817115,10500000.0,FOREIGN,0,0
9,CASH_OUT,433167.2,C497115285,28006.0,C1619402333,10700000.0,DOMESTIC,0,0
9,WIRE_OUT,2841855.18,C667238146,325522.6,C1978557426,3492505.9,FOREIGN,0,0
9,CASH_IN,114148.13,C1170920418,5658264.48,C1068824137,1801949.13,DOMESTIC,0,0
9,CASH_IN,83846.79,C168476479,4419586.95,C1825389809,4340056.23,DOMESTIC,0,0
9,CASH_IN,354498.33,C1175731791,5988834.72,C2145319283,1281143.21,DOMESTIC,0,0
9,CASH_IN,164220.71,C1514941144,7303037.12,C787033725,6019838.08,DOMESTIC,0,0
9,WIRE_IN,2098656.65,C120537949,179722.35,C1297685781,8553915.89,FOREIGN,0,0
9,WIRE_OUT,2778983.25,C761351124,102351.0,C1318822808,439938.52,FOREIGN,0,0
9,CASH_OUT,220060.62,C503311858,0.0,C747464370,790249.36,DOMESTIC,0,0
9,CASH_OUT,192020.71,C670947287,0.0,C1883840933,25700000.0,DOMESTIC,0,0
9,WIRE_IN,384990.55,C1287633844,71314.0,C1919930418,358313.3,FOREIGN,0,0
9,WIRE_OUT,1077394.02,C900687537,21128.0,C758888772,1621878.9,FOREIGN,0,0
9,CASH_OUT,302459.15,C118344117,48948.0,C1014154376,15100000.0,DOMESTIC,0,0
9,CASH_OUT,139433.4,C198460430,0.0,C1031639563,7730349.01,DOMESTIC,0,0
9,CASH_OUT,71288.47,C7983670,23041.0,C900425684,6526809.4,DOMESTIC,0,0
9,CASH_OUT,86596.66,C1047838364,67756.0,C194746285,1821244.4,DOMESTIC,0,0
9,CASH_OUT,127773.88,C1478249186,690307.08,C194746285,1907841.06,DOMESTIC,0,0
9,WIRE_OUT,1535637.41,C137129445,0.0,C453211571,9920986.11,FOREIGN,0,0
9,WIRE_OUT,1564920.61,C1621089126,0.0,C128870695,16600000.0,FOREIGN,0,0
9,WIRE_OUT,124709.1,C33408127,0.0,C512626802,1049345.66,FOREIGN,0,0
9,WIRE_OUT,868.22,C852137880,0.0,C1013700132,7327058.35,FOREIGN,0,0
9,CASH_OUT,483773.38,C1313596531,77738.71,C2057394816,1830575.32,DOMESTIC,0,0
9,CASH_OUT,383693.01,C2131797750,37943.0,C1721246982,12000000.0,DOMESTIC,0,0
9,CASH_IN,178461.01,C1196960293,31248.0,C837153776,9668591.85,DOMESTIC,0,0
9,CASH_OUT,110171.0,C1121274522,95395.0,C667346055,18800000.0,DOMESTIC,0,0
9,CASH_OUT,157887.38,C1246643361,11653.0,C1816757085,15200000.0,DOMESTIC,0,0
9,WIRE_OUT,1067415.02,C433436998,50056.0,C310976964,579359.31,FOREIGN,0,0
9,WIRE_OUT,2605319.56,C742060206,0.0,C1501701470,5310403.99,FOREIGN,0,0
9,WIRE_IN,906514.87,C1838094466,0.0,C1570076320,1929808.15,FOREIGN,0,0
9,WIRE_IN,2024442.26,C1390268342,0.0,C1570256460,18100000.0,FOREIGN,0,0
9,WIRE_OUT,2987855.88,C1570327197,0.0,C1149788645,4191451.71,FOREIGN,0,0
9,WIRE_OUT,507925.85,C350481367,0.0,C1922859107,1152765.61,FOREIGN,0,0
9,WIRE_OUT,531453.83,C816995017,0.0,C1481851679,2156654.48,FOREIGN,0,0
9,WIRE_OUT,218258.22,C578074068,0.0,C2011996123,11300000.0,FOREIGN,0,0
9,CASH_IN,359368.35,C738363842,7261753.98,C766681183,18200000.0,DOMESTIC,0,0
9,CASH_IN,235042.04,C1235802694,883451.66,C987060415,1921386.75,DOMESTIC,0,0
9,CASH_IN,129725.72,C1138424628,745868.9,C1554565380,9505280.01,DOMESTIC,0,0
9,CASH_IN,233494.66,C703440880,1676883.25,C146305349,4304791.38,DOMESTIC,0,0
9,CASH_IN,207613.89,C1958549326,7231992.65,C1909597726,1812488.89,DOMESTIC,0,0
9,CASH_IN,233773.12,C1193139639,9038369.33,C1031639563,7869782.41,DOMESTIC,0,0
9,CASH_IN,243490.38,C1678967070,11000000.0,C1395746279,2463512.24,DOMESTIC,0,0
9,CASH_IN,77436.13,C1307770216,17800000.0,C1220911229,4058462.38,DOMESTIC,0,0
9,CASH_OUT,70.04,C137848944,0.0,C1189861498,1281854.14,DOMESTIC,0,0
9,CASH_OUT,146405.78,C1504947924,30111.0,C1983025922,545980.91,DOMESTIC,0,0
9,CASH_IN,84232.22,C1847851067,186.0,C1219273867,8455551.49,DOMESTIC,0,0
9,CASH_OUT,21698.62,C80633611,0.0,C2006081398,11700000.0,DOMESTIC,0,0
9,CASH_OUT,170515.98,C145770003,0.0,C1452722471,3652114.51,DOMESTIC,0,0
9,CASH_OUT,225511.73,C1178129491,94808.0,C193864812,2065393.31,DOMESTIC,0,0
9,CASH_OUT,263696.05,C1056407162,11500.0,C1013700132,7327926.57,DOMESTIC,0,0
9,CASH_OUT,58958.76,C239625170,779225.76,C1778801068,13400000.0,DOMESTIC,0,0
9,WIRE_IN,814499.97,C2004692394,88194.42,C392292416,6954366.07,FOREIGN,0,0
9,CASH_OUT,133313.47,C111781495,0.0,C1181708889,1638542.4,DOMESTIC,0,0
9,CASH_OUT,157623.36,C1294324509,286202.15,C1730752455,7149898.2,DOMESTIC,0,0
9,CASH_IN,337896.45,C1452196086,1067672.14,C728526866,12200000.0,DOMESTIC,0,0
9,CASH_IN,61841.2,C2132418631,1405568.59,C1789550256,7486134.54,DOMESTIC,0,0
9,CASH_IN,227711.28,C1364316919,3133243.31,C143580560,2775862.44,DOMESTIC,0,0
9,CASH_IN,154089.79,C1231355458,5112915.32,C1778289781,1347989.68,DOMESTIC,0,0
9,CASH_IN,27695.27,C1096892914,7974571.58,C1163480574,3321178.36,DOMESTIC,0,0
9,CASH_OUT,317795.27,C1806829357,211629.53,C374625527,5183394.87,DOMESTIC,0,0
9,CASH_IN,46418.39,C945206979,794.0,C1504109395,6578524.36,DOMESTIC,0,0
9,CASH_OUT,110458.61,C1649122832,9180.0,C1023714065,9257902.53,DOMESTIC,0,0
9,CASH_OUT,257725.0,C502583690,0.0,C1623014027,1335271.61,DOMESTIC,0,0
9,CASH_IN,56348.51,C1368542623,3205348.56,C373928166,708023.54,DOMESTIC,0,0
9,CASH_IN,361637.0,C493039021,8203763.64,C1220911229,3981026.25,DOMESTIC,0,0
9,CASH_OUT,510485.36,C803877750,3.0,C1570076320,2836323.01,DOMESTIC,0,0
9,WIRE_OUT,2836120.7,C488741473,0.0,C1337741679,5015241.65,FOREIGN,0,0
9,WIRE_IN,2751310.64,C512198781,0.0,C1013700132,7591622.61,FOREIGN,0,0
9,WIRE_IN,1718775.2,C41209226,0.0,C248609774,17800000.0,FOREIGN,0,0
9,CASH_OUT,170524.94,C480831541,110538.0,C1545454825,6042483.83,DOMESTIC,0,0
9,WIRE_IN,696303.9,C2086346055,0.0,C1722141669,1787140.76,FOREIGN,0,0
9,WIRE_OUT,2535919.17,C1480517126,0.0,C1916720513,14800000.0,FOREIGN,0,0
9,WIRE_OUT,1045339.58,C1170605157,0.0,C1722141669,2483444.66,FOREIGN,0,0
9,CASH_OUT,33423.49,C269811871,0.0,C512626802,1174054.76,DOMESTIC,0,0
9,CASH_OUT,454634.94,C1234232371,0.0,C453211571,11500000.0,DOMESTIC,0,0
9,CASH_OUT,131005.05,C498888176,0.0,C1379031360,8522231.7,DOMESTIC,0,0
9,CASH_OUT,165181.88,C876991943,0.0,C1839337592,4176883.57,DOMESTIC,0,0
9,CASH_OUT,235001.89,C1093077192,0.0,C306285887,1822695.74,DOMESTIC,0,0
9,CASH_IN,202960.44,C1841656809,1901869.28,C1838584624,12800000.0,DOMESTIC,0,0
9,CASH_IN,138660.08,C392371839,2527450.54,C779978956,1134674.52,DOMESTIC,0,0
9,CASH_OUT,72169.8,C1928271440,0.0,C2094777811,5219043.55,DOMESTIC,0,0
9,CASH_IN,386524.92,C172419095,449226.54,C1298177219,6115073.22,DOMESTIC,0,0
9,CASH_IN,314680.43,C1896301569,1818839.51,C1059781259,13900000.0,DOMESTIC,0,0
9,CASH_IN,335800.77,C64129291,4684785.22,C1926673338,2422013.53,DOMESTIC,0,0
9,CASH_IN,26758.83,C37331656,5830537.14,C1234776885,7857962.88,DOMESTIC,0,0
9,CASH_IN,246992.94,C217088757,8025163.88,C310976964,1646774.32,DOMESTIC,0,0
9,CASH_IN,327979.11,C248222613,8840871.1,C459857341,329646.12,DOMESTIC,0,0
9,CASH_IN,6003.61,C26792902,11700000.0,C909295153,11800000.0,DOMESTIC,0,0
9,CASH_IN,424868.47,C1318987318,20200000.0,C2078250226,7649312.99,DOMESTIC,0,0
9,CASH_IN,18327.08,C113371296,21800000.0,C1501701470,7915723.54,DOMESTIC,0,0
9,CASH_IN,285985.65,C250663233,22700000.0,C451111351,13200000.0,DOMESTIC,0,0
9,CASH_IN,50307.45,C2090729513,23100000.0,C423580937,13200000.0,DOMESTIC,0,0
9,CASH_IN,71206.85,C494104962,25600000.0,C1728766751,7611851.99,DOMESTIC,0,0
9,DEBIT,15760.32,C1983939670,511654.23,C170899621,10800000.0,DOMESTIC,0,0
9,DEBIT,5992.81,C529160493,492965.6,C2057394816,2314348.7,DOMESTIC,0,0
9,CASH_OUT,33550.13,C1976263467,218504.68,C1566158153,7972759.02,DOMESTIC,0,0
9,CASH_OUT,28927.42,C1105468232,0.0,C1335946878,5440901.13,DOMESTIC,0,0
9,CASH_OUT,183504.95,C225552959,0.0,C779978956,996014.43,DOMESTIC,0,0
9,CASH_OUT,322057.57,C1858055648,0.0,C2006081398,11700000.0,DOMESTIC,0,0
9,CASH_OUT,51062.17,C1491351192,288.0,C1590550415,22300000.0,DOMESTIC,0,0
9,WIRE_IN,385280.02,C557354667,0.0,C1379289710,2064670.7,FOREIGN,0,0
9,CASH_OUT,564079.86,C1608515054,0.0,C510113906,1298043.74,DOMESTIC,0,0
9,CASH_OUT,283230.93,C903767853,10498.0,C1379031360,8653236.75,DOMESTIC,0,0
9,CASH_OUT,305686.67,C1510192694,1059.0,C982891593,2166953.54,DOMESTIC,0,0
9,CASH_IN,283864.76,C392670846,296723.93,C715819458,2025879.37,DOMESTIC,0,0
9,CASH_IN,454008.41,C1073263787,580588.69,C1369695156,5981771.64,DOMESTIC,0,0
9,CASH_IN,141973.82,C1565786818,1034597.1,C1481851679,2688108.31,DOMESTIC,0,0
9,CASH_IN,176855.3,C1783206154,2313861.49,C382934088,1664302.83,DOMESTIC,0,0
9,CASH_IN,156637.15,C1582386505,2805240.84,C977993101,3471813.57,DOMESTIC,0,0
9,CASH_IN,92885.79,C1605877531,3312594.98,C1945802665,1321922.53,DOMESTIC,0,0
9,CASH_IN,43766.05,C1407300199,4488941.76,C1850180796,12300000.0,DOMESTIC,0,0
9,CASH_IN,15857.02,C1336061422,6608888.3,C1638372110,974024.63,DOMESTIC,0,0
9,CASH_IN,150228.23,C1972789852,6624745.33,C1566158153,8006309.15,DOMESTIC,0,0
9,CASH_IN,549891.64,C500588170,8293663.47,C2094777811,5291213.35,DOMESTIC,0,0
9,CASH_IN,270243.64,C640728701,2109684.15,C564160838,310090.63,DOMESTIC,0,0
9,CASH_IN,211207.86,C1244687726,9887867.17,C872592585,2358481.37,DOMESTIC,0,0
9,CASH_IN,150185.61,C252427571,13300000.0,C1327907419,3279684.13,DOMESTIC,0,0
9,CASH_IN,499604.82,C1299734661,17100000.0,C1728766751,7540645.14,DOMESTIC,0,0
9,CASH_IN,21507.14,C2005376258,19800000.0,C1359484306,12200000.0,DOMESTIC,0,0
9,CASH_IN,275686.08,C47097242,25800000.0,C508000580,1922052.42,DOMESTIC,0,0
9,CASH_IN,431709.52,C1149627411,31200000.0,C441398584,7435825.09,DOMESTIC,0,0
9,CASH_IN,118625.2,C1693484506,4922035.63,C1395746279,2220021.86,DOMESTIC,0,0
9,CASH_IN,141118.14,C819616308,6216545.34,C483817115,11100000.0,DOMESTIC,0,0
9,CASH_OUT,229097.3,C306113507,0.0,C505528357,1748937.39,DOMESTIC,0,0
9,CASH_OUT,201981.88,C1275864185,0.0,C1487669283,4787015.92,DOMESTIC,0,0
9,CASH_OUT,46383.77,C1765235348,0.0,C1298177219,5728548.29,DOMESTIC,0,0
9,CASH_OUT,49325.2,C1980095020,0.0,C787033725,5855617.37,DOMESTIC,0,0
9,CASH_OUT,96693.55,C1054739987,0.0,C842729010,10100000.0,DOMESTIC,0,0
9,CASH_OUT,163064.81,C575050859,0.0,C593210287,4059367.58,DOMESTIC,0,0
9,WIRE_OUT,245564.94,C1607265547,65832.93,C1566158153,7856080.92,FOREIGN,0,0
9,WIRE_OUT,2176012.65,C2090424878,0.0,C1894575391,4771182.44,FOREIGN,0,0
9,WIRE_OUT,2248861.53,C269994838,0.0,C1220897602,9175628.64,FOREIGN,0,0
9,WIRE_OUT,1818419.62,C1935067550,0.0,C1566158153,8101645.86,FOREIGN,0,0
9,CASH_OUT,599930.45,C2094118687,204590.0,C1401721023,1190143.7,DOMESTIC,0,0
9,CASH_IN,318000.44,C1603040920,546937.22,C40075281,10400000.0,DOMESTIC,0,0
9,CASH_OUT,373229.67,C986295550,0.0,C1014923261,2747584.34,DOMESTIC,0,0
9,CASH_IN,140786.11,C951269651,9132694.63,C909295153,11800000.0,DOMESTIC,0,0
9,CASH_IN,254127.66,C942439170,11000000.0,C1954751748,1307891.37,DOMESTIC,0,0
9,CASH_OUT,294586.33,C1464834385,1391927.19,C1951379728,730770.53,DOMESTIC,0,0
9,CASH_OUT,81107.22,C202310390,161336.19,C1860513229,390440.32,DOMESTIC,0,0
9,WIRE_OUT,575160.32,C1271382825,286487.29,C2067466390,3564740.28,FOREIGN,0,0
9,CASH_OUT,559289.51,C1295724435,0.0,C1978557426,6334361.08,DOMESTIC,0,0
9,CASH_OUT,27210.29,C1559984386,0.0,C665576141,18200000.0,DOMESTIC,0,0
9,CASH_IN,211446.92,C864406796,1670655.53,C265108079,5545540.0,DOMESTIC,0,0
9,CASH_IN,212434.54,C986398465,3470904.97,C1149273771,8310177.06,DOMESTIC,0,0
9,CASH_IN,156678.29,C302670688,1639642.2,C982891593,2472640.2,DOMESTIC,0,0
9,CASH_IN,358604.21,C158414842,2333653.29,C451111351,12900000.0,DOMESTIC,0,0
9,CASH_OUT,149795.44,C1282558425,0.0,C1401721023,1790074.15,DOMESTIC,0,0
9,CASH_OUT,271624.04,C1218862215,0.0,C1827996167,428096.78,DOMESTIC,0,0
9,CASH_IN,237346.73,C191124909,14574.0,C968448640,4063495.83,DOMESTIC,0,0
9,CASH_OUT,39761.79,C2124026677,1594.0,C2145319283,926644.88,DOMESTIC,0,0
9,WIRE_IN,824643.49,C1672725941,348480.48,C1039162432,6270183.94,FOREIGN,0,0
9,CASH_OUT,82831.69,C1537573030,53340.19,C1954751748,1053763.7,DOMESTIC,0,0
9,CASH_IN,83128.82,C668715265,1244382.12,C1570256460,20100000.0,DOMESTIC,0,0
9,CASH_IN,90509.6,C1613543040,1327510.94,C1619402333,11100000.0,DOMESTIC,0,0
9,CASH_IN,238453.18,C1671725448,2769249.31,C1039162432,7094827.43,DOMESTIC,0,0
9,CASH_IN,184835.02,C1823727145,4292318.52,C1983747920,7773213.68,DOMESTIC,0,0
9,CASH_IN,343343.05,C1086468566,4972783.49,C1787868648,17800000.0,DOMESTIC,0,0
9,CASH_IN,127802.58,C682873396,5557707.14,C1028574311,5491896.08,DOMESTIC,0,0
9,CASH_IN,63086.1,C784569012,5873360.5,C2094777811,4741321.71,DOMESTIC,0,0
9,CASH_OUT,340500.33,C1590153895,490616.11,C715819458,1742014.61,DOMESTIC,0,0
9,CASH_IN,163823.17,C1589844044,5030674.24,C2094777811,4678235.61,DOMESTIC,0,0
9,CASH_IN,156475.4,C157932480,5827975.65,C310976964,1399781.38,DOMESTIC,0,0
9,CASH_IN,134546.86,C1830029857,5984451.05,C373928166,651675.03,DOMESTIC,0,0
9,CASH_IN,15022.61,C276456900,6138233.47,C1857357520,1334690.59,DOMESTIC,0,0
9,CASH_IN,555777.75,C954265783,9623777.44,C441398584,7004115.57,DOMESTIC,0,0
9,WIRE_IN,2032976.02,C1187992033,90509.86,C719119378,5655039.78,FOREIGN,0,0
9,CASH_OUT,43045.06,C165620343,0.0,C539486713,8546395.74,DOMESTIC,0,0
9,WIRE_IN,525329.01,C1143414907,0.0,C512626802,1207478.25,FOREIGN,0,0
9,CASH_IN,348582.43,C137220470,300069.25,C1013700132,10300000.0,DOMESTIC,0,0
9,CASH_IN,364600.73,C779626786,945971.5,C441398584,6448337.82,DOMESTIC,0,0
9,CASH_IN,169207.75,C446422468,1992220.02,C556281798,5321386.55,DOMESTIC,0,0
9,CASH_IN,528410.95,C2074465981,8760691.89,C1531333864,8812402.79,DOMESTIC,0,0
9,CASH_IN,317651.84,C210151544,2695.0,C620638596,2497778.6,DOMESTIC,0,0
9,CASH_OUT,157875.31,C1780490116,0.0,C1570256460,20000000.0,DOMESTIC,0,0
9,CASH_OUT,216832.95,C1237361976,0.0,C1170794006,299829.29,DOMESTIC,0,0
9,CASH_OUT,597679.94,C1741156057,0.0,C1529115495,5083680.43,DOMESTIC,0,0
9,CASH_OUT,180890.02,C54704749,98421.12,C1040847151,12900000.0,DOMESTIC,0,0
9,WIRE_IN,791883.0,C680667813,0.0,C803116137,30900000.0,FOREIGN,0,0
9,CASH_OUT,92909.0,C794200294,3331512.48,C1802632685,8145568.79,DOMESTIC,0,0
9,CASH_OUT,131039.57,C32643995,0.0,C2052185144,602684.84,DOMESTIC,0,0
9,CASH_OUT,176035.54,C490065222,0.0,C1922859107,1660691.47,DOMESTIC,0,0
9,CASH_OUT,351055.59,C1087491716,322391.0,C2145319283,966406.66,DOMESTIC,0,0
9,CASH_OUT,342524.88,C1989161135,53182.0,C1876351111,3208638.48,DOMESTIC,0,0
9,CASH_OUT,154334.72,C277255089,0.0,C1060563153,3101393.54,DOMESTIC,0,0
9,CASH_OUT,215805.25,C380116565,0.0,C1919930418,743303.85,DOMESTIC,0,0
9,CASH_OUT,261299.47,C76537019,0.0,C97730845,25900000.0,DOMESTIC,0,0
9,CASH_OUT,136503.61,C1627529537,0.0,C1149788645,7179307.59,DOMESTIC,0,0
9,CASH_OUT,154187.3,C1445717774,0.0,C1501701470,7897396.46,DOMESTIC,0,0
9,CASH_OUT,51211.52,C1083282977,0.0,C875917495,6301388.34,DOMESTIC,0,0
9,CASH_OUT,213733.83,C1295972996,0.0,C769342184,20500000.0,DOMESTIC,0,0
9,CASH_OUT,271662.9,C1011625232,0.0,C1325038895,5678572.25,DOMESTIC,0,0
9,CASH_OUT,23510.85,C1662374388,0.0,C1778801068,13400000.0,DOMESTIC,0,0
9,CASH_OUT,164696.97,C411577683,0.0,C413177525,8037087.68,DOMESTIC,0,0
9,CASH_OUT,212889.22,C1359090533,0.0,C1545454825,6213008.77,DOMESTIC,0,0
9,CASH_OUT,725929.07,C1592328987,0.0,C1782113663,7557416.58,DOMESTIC,0,0
9,CASH_OUT,148800.18,C1296346372,0.0,C214774813,23700000.0,DOMESTIC,0,0
9,CASH_OUT,168177.09,C1150766937,0.0,C620638596,2180126.76,DOMESTIC,0,0
9,CASH_OUT,67750.99,C1689948961,0.0,C1730752455,7307521.56,DOMESTIC,0,0
9,CASH_OUT,6220.73,C15216502,549281.0,C1249000159,359179.24,DOMESTIC,0,0
9,CASH_IN,214965.06,C1273023894,845929.88,C1909597726,1604875.0,DOMESTIC,0,0
9,CASH_IN,255964.44,C505803199,4200023.42,C1262822392,23000000.0,DOMESTIC,0,0
9,CASH_OUT,65279.79,C1500955634,0.0,C1495761010,2419303.28,DOMESTIC,0,0
9,CASH_OUT,238320.73,C1394092260,0.0,C1888439681,7286794.51,DOMESTIC,0,0
9,CASH_OUT,180426.99,C810210249,0.0,C766681183,17800000.0,DOMESTIC,0,0
9,CASH_OUT,126933.9,C1358454203,157405.81,C1979563377,1885659.86,DOMESTIC,0,0
9,WIRE_OUT,94778.88,C265033373,0.0,C1907159141,2215855.82,FOREIGN,0,0
9,WIRE_OUT,222455.16,C236524193,0.0,C998351292,2890747.23,FOREIGN,0,0
9,WIRE_IN,302693.27,C152559737,0.0,C1379031360,8936467.68,FOREIGN,0,0
9,CASH_IN,303093.64,C352576985,24633.0,C1014154376,15400000.0,DOMESTIC,0,0
9,CASH_OUT,667569.02,C383903239,0.0,C193864812,2290905.05,DOMESTIC,0,0
9,CASH_OUT,215797.64,C1766777367,19985.0,C985222650,159461.33,DOMESTIC,0,0
9,CASH_OUT,347905.75,C2137216060,0.0,C787033725,5904942.57,DOMESTIC,0,0
9,CASH_OUT,183260.43,C2074473278,0.0,C1838584624,12600000.0,DOMESTIC,0,0
9,CASH_OUT,80655.58,C956231239,0.0,C1651945012,6617348.77,DOMESTIC,0,0
9,CASH_OUT,253266.29,C324562957,0.0,C979719862,3160925.12,DOMESTIC,0,0
9,CASH_OUT,26157.9,C901704344,0.0,C1459757869,6320876.48,DOMESTIC,0,0
9,CASH_OUT,97027.02,C1956063987,0.0,C1566158153,9920065.48,DOMESTIC,0,0
9,CASH_OUT,446294.23,C1063216752,24980.0,C1899073220,8390650.65,DOMESTIC,0,0
9,CASH_OUT,290194.54,C778124415,8078.0,C1793325972,6043681.61,DOMESTIC,0,0
9,CASH_OUT,86939.94,C1668039704,11665.0,C453211571,11900000.0,DOMESTIC,0,0
9,CASH_OUT,146127.36,C1236813866,0.0,C413177525,8201784.65,DOMESTIC,0,0
9,CASH_OUT,168763.65,C1868700421,0.0,C1570256460,20200000.0,DOMESTIC,0,0
9,CASH_OUT,626.03,C1622079348,0.0,C461640598,12800000.0,DOMESTIC,0,0
9,CASH_OUT,392791.2,C1121201401,0.0,C1204684191,7659794.42,DOMESTIC,0,0
9,WIRE_OUT,203805.31,C937566069,209069.23,C1623014027,1592996.61,FOREIGN,0,0
9,WIRE_IN,4359014.49,C733104770,0.0,C909295153,11600000.0,FOREIGN,0,0
9,CASH_OUT,137141.99,C680851574,0.0,C508000580,1646366.34,DOMESTIC,0,0
9,CASH_OUT,17805.51,C172925497,0.0,C1313534832,8158603.55,DOMESTIC,0,0
9,WIRE_OUT,32573.69,C2078501819,8051.0,C1825389809,4256209.44,FOREIGN,0,0
9,CASH_OUT,253123.27,C1220659299,0.0,C423580937,13100000.0,DOMESTIC,0,0
9,WIRE_IN,2258875.31,C521637951,0.0,C1508456612,8205132.73,FOREIGN,0,0
9,CASH_OUT,89493.48,C1445144560,6440.0,C512626802,1732807.26,DOMESTIC,0,0
9,CASH_IN,251087.24,C1356830154,2154653.31,C481402298,10100000.0,DOMESTIC,0,0
9,CASH_IN,352855.27,C1088122651,4503265.73,C483817115,11000000.0,DOMESTIC,0,0
9,CASH_IN,87470.87,C1667174249,5416177.66,C758888772,2699272.91,DOMESTIC,0,0
9,CASH_IN,94649.2,C1816993601,8121688.59,C1570076320,3346808.37,DOMESTIC,0,0
9,CASH_IN,323948.88,C1237521601,14500000.0,C644345897,3719421.38,DOMESTIC,0,0
9,CASH_IN,265516.59,C2098638009,15400000.0,C1880332929,14100000.0,DOMESTIC,0,0
9,CASH_IN,82504.86,C1887944568,17100000.0,C644345897,3395472.51,DOMESTIC,0,0
